Stage,Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
Apertura,5,Fri Aug 23 2024,19:00,CST/-0600,Gallos Blancos,0-2,0-1,Cruz Azul,2024-08-24T01:00Z
Apertura,5,Fri Aug 23 2024,20:00,CST/-0600,Mazatlán FC,3-0,3-0,CF Pachuca,2024-08-24T02:00Z
Apertura,5,Sat Aug 24 2024,21:05,CST/-0600,CF América,0-1,0-0,Puebla FC,2024-08-25T03:05Z
Apertura,5,Sat Aug 24 2024,19:00,CST/-0600,UANL Tigres,1-1,0-0,Deportivo Guadalajara,2024-08-25T01:00Z
Apertura,5,Sat Aug 24 2024,19:00,CST/-0600,Atlas Guadalajara,2-1,1-0,Pumas UNAM,2024-08-25T01:00Z
Apertura,5,Sat Aug 24 2024,17:00,CST/-0600,Club Necaxa,3-0,1-0,FC Juárez,2024-08-24T23:00Z
Apertura,5,Sat Aug 24 2024,19:00,CST/-0600,Club León,1-1,1-1,Santos Laguna,2024-08-25T01:00Z
Apertura,5,Sun Aug 25 2024,12:00,CST/-0600,Deportivo Toluca,2-1,1-1,Atlético San Luis,2024-08-25T18:00Z
Apertura,6,Fri Aug 30 2024,21:05,CST/-0600,Club Tijuana,2-1,1-1,Club León,2024-08-31T03:05Z
Apertura,6,Fri Aug 30 2024,19:00,CST/-0600,Atlético San Luis,2-1,1-0,Atlas Guadalajara,2024-08-31T01:00Z
Apertura,6,Fri Aug 30 2024,20:00,CST/-0600,Mazatlán FC,1-1,1-1,Puebla FC,2024-08-31T02:00Z
Apertura,6,Sat Aug 31 2024,21:10,CST/-0600,Cruz Azul,4-1,2-1,CF América,2024-09-01T03:10Z
Apertura,6,Sat Aug 31 2024,17:05,CST/-0600,Deportivo Guadalajara,5-0,4-0,FC Juárez,2024-08-31T23:05Z
Apertura,6,Sat Aug 31 2024,19:00,CST/-0600,CF Monterrey,1-2,0-1,Deportivo Toluca,2024-09-01T01:00Z
Apertura,6,Sat Aug 31 2024,17:00,CST/-0600,CF Pachuca,1-1,0-1,Gallos Blancos,2024-08-31T23:00Z
Apertura,6,Sun Sep 1 2024,19:05,CST/-0600,Santos Laguna,3-2,0-1,Club Necaxa,2024-09-02T01:05Z
Apertura,6,Sun Sep 1 2024,17:00,CST/-0600,Pumas UNAM,1-3,1-2,UANL Tigres,2024-09-01T23:00Z
Apertura,7,Fri Sep 13 2024,18:00,CST/-0600,Puebla FC,2-1,1-0,Gallos Blancos,2024-09-14T00:00Z
Apertura,7,Fri Sep 13 2024,20:10,CST/-0600,UANL Tigres,1-0,0-0,Atlético San Luis,2024-09-14T02:10Z
Apertura,7,Fri Sep 13 2024,21:00,CST/-0600,Club Necaxa,2-0,0-0,Pumas UNAM,2024-09-14T03:00Z
Apertura,7,Fri Sep 13 2024,20:00,CST/-0600,FC Juárez,1-0,0-0,Mazatlán FC,2024-09-14T02:00Z
Apertura,7,Fri Sep 13 2024,19:00,CST/-0600,Atlas Guadalajara,2-0,2-0,CF Pachuca,2024-09-14T01:00Z
Apertura,7,Sat Sep 14 2024,20:35,CST/-0600,Club León,1-2,1-1,Cruz Azul,2024-09-15T02:35Z
Apertura,7,Sat Sep 14 2024,18:50,CST/-0600,CF América,1-0,1-0,Deportivo Guadalajara,2024-09-15T00:50Z
Apertura,7,Sat Sep 14 2024,21:00,CST/-0600,Santos Laguna,0-2,0-1,CF Monterrey,2024-09-15T03:00Z
Apertura,7,Sat Sep 14 2024,16:45,CST/-0600,Deportivo Toluca,4-0,1-0,Club Tijuana,2024-09-14T22:45Z
Apertura,8,Tue Sep 17 2024,19:00,CST/-0600,CF América,3-0,1-0,Atlas Guadalajara,2024-09-18T01:00Z
Apertura,8,Tue Sep 17 2024,21:05,CST/-0600,Pumas UNAM,1-0,0-0,Puebla FC,2024-09-18T03:05Z
Apertura,8,Tue Sep 17 2024,21:10,CST/-0600,Gallos Blancos,1-0,1-0,UANL Tigres,2024-09-18T03:10Z
Apertura,8,Tue Sep 17 2024,19:00,CST/-0600,Atlético San Luis,3-1,2-1,Cruz Azul,2024-09-18T01:00Z
Apertura,8,Tue Sep 17 2024,19:00,CST/-0600,CF Pachuca,2-2,0-1,Deportivo Toluca,2024-09-18T01:00Z
Apertura,8,Wed Sep 18 2024,19:05,CST/-0600,Deportivo Guadalajara,2-0,1-0,Club León,2024-09-19T01:05Z
Apertura,8,Wed Sep 18 2024,20:00,CST/-0600,Mazatlán FC,0-0,0-0,Club Necaxa,2024-09-19T02:00Z
Apertura,8,Wed Sep 18 2024,21:00,CST/-0600,CF Monterrey,3-2,1-0,FC Juárez,2024-09-19T03:00Z
Apertura,9,Fri Sep 20 2024,19:00,CST/-0600,Atlas Guadalajara,,,Gallos Blancos,2024-09-21T01:00Z
Apertura,9,Fri Sep 20 2024,19:00,CST/-0600,Puebla FC,,,CF Pachuca,2024-09-21T01:00Z
Apertura,9,Sat Sep 21 2024,21:05,CST/-0600,Cruz Azul,,,Deportivo Guadalajara,2024-09-22T03:05Z
Apertura,9,Sat Sep 21 2024,17:00,CST/-0600,Club León,,,Atlético San Luis,2024-09-21T23:00Z
Apertura,9,Sat Sep 21 2024,19:00,CST/-0600,Club Necaxa,,,CF América,2024-09-22T01:00Z
Apertura,9,Sat Sep 21 2024,19:00,CST/-0600,CF Monterrey,,,Mazatlán FC,2024-09-22T01:00Z
Apertura,9,Sun Sep 22 2024,19:10,CST/-0600,FC Juárez,,,UANL Tigres,2024-09-23T01:10Z
Apertura,9,Sun Sep 22 2024,19:05,CST/-0600,Santos Laguna,,,Deportivo Toluca,2024-09-23T01:05Z
Apertura,9,Sun Sep 22 2024,17:00,CST/-0600,Pumas UNAM,,,Club Tijuana,2024-09-22T23:00Z
Apertura,10,Fri Sep 27 2024,20:00,CST/-0600,UANL Tigres,,,Club León,2024-09-28T02:00Z
Apertura,10,Fri Sep 27 2024,21:05,CST/-0600,Club Tijuana,,,Mazatlán FC,2024-09-28T03:05Z
Apertura,10,Fri Sep 27 2024,19:00,CST/-0600,Gallos Blancos,,,Club Necaxa,2024-09-28T01:00Z
Apertura,10,Fri Sep 27 2024,18:00,CST/-0600,Puebla FC,,,FC Juárez,2024-09-28T00:00Z
Apertura,10,Sat Sep 28 2024,21:05,CST/-0600,Deportivo Guadalajara,,,CF Monterrey,2024-09-29T03:05Z
Apertura,10,Sat Sep 28 2024,21:10,CST/-0600,Atlético San Luis,,,Santos Laguna,2024-09-29T03:10Z
Apertura,10,Sat Sep 28 2024,19:05,CST/-0600,CF Pachuca,,,Cruz Azul,2024-09-29T01:05Z
Apertura,10,Sat Sep 28 2024,17:00,CST/-0600,Deportivo Toluca,,,Atlas Guadalajara,2024-09-28T23:00Z
Apertura,10,Sun Sep 29 2024,18:00,CST/-0600,CF América,,,Pumas UNAM,2024-09-30T00:00Z
Apertura,11,Fri Oct 4 2024,20:00,CST/-0600,Mazatlán FC,,,Gallos Blancos,2024-10-05T02:00Z
Apertura,11,Fri Oct 4 2024,21:00,CST/-0600,Club Tijuana,,,CF Pachuca,2024-10-05T03:00Z
Apertura,11,Sat Oct 5 2024,19:05,CST/-0600,Deportivo Guadalajara,,,Atlas Guadalajara,2024-10-06T01:05Z
Apertura,11,Sat Oct 5 2024,21:05,CST/-0600,Deportivo Toluca,,,Pumas UNAM,2024-10-06T03:05Z
Apertura,11,Sat Oct 5 2024,17:00,CST/-0600,UANL Tigres,,,Puebla FC,2024-10-05T23:00Z
Apertura,11,Sat Oct 5 2024,19:00,CST/-0600,Club León,,,CF América,2024-10-06T01:00Z
Apertura,11,Sat Oct 5 2024,17:00,CST/-0600,Atlético San Luis,,,CF Monterrey,2024-10-05T23:00Z
Apertura,11,Sun Oct 6 2024,18:00,CST/-0600,Cruz Azul,,,Club Necaxa,2024-10-07T00:00Z
Apertura,11,Sun Oct 6 2024,20:05,CST/-0600,Santos Laguna,,,FC Juárez,2024-10-07T02:05Z
Apertura,12,Fri Oct 18 2024,21:05,CST/-0600,Puebla FC,,,Cruz Azul,2024-10-19T03:05Z
Apertura,12,Fri Oct 18 2024,21:00,CST/-0600,Club Necaxa,,,Club Tijuana,2024-10-19T03:00Z
Apertura,12,Fri Oct 18 2024,19:00,CST/-0600,Gallos Blancos,,,Deportivo Toluca,2024-10-19T01:00Z
Apertura,12,Fri Oct 18 2024,19:00,CST/-0600,Atlas Guadalajara,,,Mazatlán FC,2024-10-19T01:00Z
Apertura,12,Sat Oct 19 2024,19:05,CST/-0600,CF América,,,Santos Laguna,2024-10-20T01:05Z
Apertura,12,Sat Oct 19 2024,21:10,CST/-0600,CF Monterrey,,,UANL Tigres,2024-10-20T03:10Z
Apertura,12,Sat Oct 19 2024,19:00,CST/-0600,FC Juárez,,,Club León,2024-10-20T01:00Z
Apertura,12,Sat Oct 19 2024,17:00,CST/-0600,CF Pachuca,,,Deportivo Guadalajara,2024-10-19T23:00Z
Apertura,12,Sun Oct 20 2024,12:00,CST/-0600,Pumas UNAM,,,Atlético San Luis,2024-10-20T18:00Z
Apertura,13,Tue Oct 22 2024,19:00,CST/-0600,Santos Laguna,,,CF Pachuca,2024-10-23T01:00Z
Apertura,13,Tue Oct 22 2024,19:00,CST/-0600,Deportivo Guadalajara,,,Club Necaxa,2024-10-23T01:00Z
Apertura,13,Tue Oct 22 2024,21:05,CST/-0600,Deportivo Toluca,,,Puebla FC,2024-10-23T03:05Z
Apertura,13,Tue Oct 22 2024,21:00,CST/-0600,Mazatlán FC,,,UANL Tigres,2024-10-23T03:00Z
Apertura,13,Wed Oct 23 2024,21:00,CST/-0600,Club León,,,Atlas Guadalajara,2024-10-24T03:00Z
Apertura,13,Wed Oct 23 2024,21:05,CST/-0600,Club Tijuana,,,CF América,2024-10-24T03:05Z
Apertura,13,Wed Oct 23 2024,19:00,CST/-0600,Cruz Azul,,,FC Juárez,2024-10-24T01:00Z
Apertura,13,Wed Oct 23 2024,19:00,CST/-0600,CF Monterrey,,,Pumas UNAM,2024-10-24T01:00Z
Apertura,14,Fri Oct 25 2024,21:00,CST/-0600,Puebla FC,,,Deportivo Guadalajara,2024-10-26T03:00Z
Apertura,14,Fri Oct 25 2024,19:00,CST/-0600,Santos Laguna,,,Mazatlán FC,2024-10-26T01:00Z
Apertura,14,Sat Oct 26 2024,18:00,CST/-0600,Pumas UNAM,,,Cruz Azul,2024-10-27T00:00Z
Apertura,14,Sat Oct 26 2024,21:00,CST/-0600,UANL Tigres,,,CF Pachuca,2024-10-27T03:00Z
Apertura,14,Sat Oct 26 2024,21:00,CST/-0600,Atlas Guadalajara,,,Club Tijuana,2024-10-27T03:00Z
Apertura,14,Sat Oct 26 2024,17:00,CST/-0600,Club León,,,Gallos Blancos,2024-10-26T23:00Z
Apertura,14,Sun Oct 27 2024,20:00,CST/-0600,CF América,,,CF Monterrey,2024-10-28T02:00Z
Apertura,14,Sun Oct 27 2024,18:00,CST/-0600,Club Necaxa,,,Deportivo Toluca,2024-10-28T00:00Z
Apertura,14,Sun Oct 27 2024,18:00,CST/-0600,FC Juárez,,,Atlético San Luis,2024-10-28T00:00Z
Apertura,15,Fri Nov 1 2024,21:00,CST/-0600,Mazatlán FC,,,CF América,2024-11-02T03:00Z
Apertura,15,Fri Nov 1 2024,19:00,CST/-0600,Gallos Blancos,,,FC Juárez,2024-11-02T01:00Z
Apertura,15,Fri Nov 1 2024,21:05,CST/-0600,Club Tijuana,,,UANL Tigres,2024-11-02T03:05Z
Apertura,15,Sat Nov 2 2024,19:00,CST/-0600,Deportivo Guadalajara,,,Pumas UNAM,2024-11-03T01:00Z
Apertura,15,Sat Nov 2 2024,19:05,CST/-0600,CF Monterrey,,,Atlas Guadalajara,2024-11-03T01:05Z
Apertura,15,Sat Nov 2 2024,21:00,CST/-0600,CF Pachuca,,,Club Necaxa,2024-11-03T03:00Z
Apertura,15,Sat Nov 2 2024,21:10,CST/-0600,Cruz Azul,,,Santos Laguna,2024-11-03T03:10Z
Apertura,15,Sat Nov 2 2024,17:00,CST/-0600,Deportivo Toluca,,,Club León,2024-11-02T23:00Z
Apertura,15,Sat Nov 2 2024,17:00,CST/-0600,Atlético San Luis,,,Puebla FC,2024-11-02T23:00Z
Apertura,16,Tue Nov 5 2024,19:00,CST/-0600,Club León,,,Mazatlán FC,2024-11-06T01:00Z
Apertura,16,Tue Nov 5 2024,19:00,CST/-0600,Pumas UNAM,,,Gallos Blancos,2024-11-06T01:00Z
Apertura,16,Tue Nov 5 2024,21:05,CST/-0600,Santos Laguna,,,Deportivo Guadalajara,2024-11-06T03:05Z
Apertura,16,Wed Nov 6 2024,19:00,CST/-0600,Club Necaxa,,,Atlético San Luis,2024-11-07T01:00Z
Apertura,16,Wed Nov 6 2024,19:00,CST/-0600,CF América,,,CF Pachuca,2024-11-07T01:00Z
Apertura,16,Wed Nov 6 2024,21:00,CST/-0600,FC Juárez,,,Club Tijuana,2024-11-07T03:00Z
Apertura,16,Wed Nov 6 2024,21:05,CST/-0600,Atlas Guadalajara,,,Cruz Azul,2024-11-07T03:05Z
Apertura,16,Wed Nov 6 2024,19:00,CST/-0600,UANL Tigres,,,Deportivo Toluca,2024-11-07T01:00Z
Apertura,17,Fri Nov 8 2024,21:00,CST/-0600,Mazatlán FC,,,Pumas UNAM,2024-11-09T03:00Z
Apertura,17,Fri Nov 8 2024,19:00,CST/-0600,Gallos Blancos,,,Santos Laguna,2024-11-09T01:00Z
Apertura,17,Sat Nov 9 2024,17:00,CST/-0600,Deportivo Guadalajara,,,Atlético San Luis,2024-11-09T23:00Z
Apertura,17,Sat Nov 9 2024,19:00,CST/-0600,CF Pachuca,,,FC Juárez,2024-11-10T01:00Z
Apertura,17,Sat Nov 9 2024,19:00,CST/-0600,Deportivo Toluca,,,CF América,2024-11-10T01:00Z
Apertura,17,Sat Nov 9 2024,21:00,CST/-0600,Cruz Azul,,,UANL Tigres,2024-11-10T03:00Z
Apertura,17,Sun Nov 10 2024,19:00,CST/-0600,CF Monterrey,,,Club León,2024-11-11T01:00Z
Apertura,17,Sun Nov 10 2024,21:00,CST/-0600,Club Tijuana,,,Puebla FC,2024-11-11T03:00Z
Apertura,17,Sun Nov 10 2024,17:00,CST/-0600,Club Necaxa,,,Atlas Guadalajara,2024-11-10T23:00Z
